user_id,full_name,job_title,company_name,email_address,phone_number,address,city,country,birth_date,registration_date,last_login_date,account_status,annual_revenue
1291,Darrell Pierce,Financial Analyst,Clarke Technologies,smithvincent@example.com,+1-906-481-4416x66117,"06708 Matthew Path Suite 824
West Cindyfort, NM 93783",DUBLIN,Canada ,1989-02-24,2025-12-26,2025-12-31,Active ,430199.8
1292,Wendy Dudley,Financial Analyst,Proctor Consulting,jacqueline24@example.org,3309315186,"24947 Baker Courts Suite 958
East Wendy, CA 79024",copenhagen,United States,1983-09-07,2024-03-25,2024-06-23,active,1876839.24
1293,Brent Williams,Project Manager,Miller Holdings,michellepacheco@example.org,749.622.7770,"8239 Figueroa Greens
Lake Joshua, ND 24334",BERLIN,United Kingdom,1960-02-07,2025-08-28,2025-12-29, Suspended ,326358.05
1294,Richard Ryan,Project Manager,Mills Ltd.,wilsonlawrence@example.com,469.541.5139x8553,"397 David Island
Port Luis, TX 94527", Cape Town,Singapore ,1966-06-04,2024-08-26,2025-04-19,Active,589449.04
1295,Heather Schmidt,Project Manager,Ramirez Inc.,holly13@example.net,(779)265-6280x733,"558 Yolanda Inlet Apt. 940
Hodgeside, GA 68578",Dublin ,United States,14-03-1974,2023-10-10,2024-02-08,INACTIVE,347069.58
1296,Jennifer Warner,Marketing Specialist,Diaz Inc.,adrienne29@example.org,001-770-762-5873x6080,"2316 Brooks Brooks
North Mitchellberg, SC 59383",Toronto ,Saudi Arabia ,1992-03-29,2023-08-06,2025-06-15,Inactive ,305827.73
1297,Cheyenne Adams,Project Manager,Mcneil Inc.,marywang@example.com,975.268.8637x137,"82898 Lauren Squares Apt. 396
Shawnstad, PR 26093", Toronto, Spain,1992-11-02,2023-10-28,2024-11-06, Active,623655.58
1298,Kellie Parker,Marketing Manager,Tucker Solutions,snelson@example.com,525-662-2208,"429 Martinez Path Apt. 718
Williamschester, OK 78177", Riyadh , France ,1994-09-13,2023-11-03,"Dec 26, 2025",inactive,267482.07
1299,Joseph Paul,Operations Manager,Harris Group,matthew06@example.net,438.929.2162x98604,"03630 Bennett Isle Suite 250
Austinland, DC 28584",Dubai ,united states,1971-04-06,2025-08-20,04/12/2025, Active,395210.82
1300,John Martinez,Marketing Manager,Payne Inc.,byrdsherry@example.net,001-886-208-1107x14923,"085 Green Trail Suite 372
Port Jameschester, PR 94080",New York , Ireland ,1990-06-16,2023-12-22,2025-05-21,INACTIVE,410523.5
1301,Darlene Paul,HR Manager,Chaney Technologies,jlewis@example.org,001-919-718-0438x43097,"USCGC Hunt
FPO AA 23645",Madrid,singapore,1961-05-15,2024-06-12,2025-11-08, Suspended ,205322.4
1302,David Sampson,Project Manager,Martinez LLC,jonesalicia@example.net,,"23121 Rose Mission
West Gregorybury, VI 18923", Amsterdam ,ireland,"Oct 30, 1979",12/04/2025,2025-12-17, Active ,656336.99
1303,Vincent Holland,Consultant,Edwards Ltd., SALASAMANDA@EXAMPLE.NET ,(406)930-4165,"89109 Perez Canyon Apt. 179
Port Mario, IN 52530", Riyadh,Norway ,1998-02-17,2023-06-08,2025-09-22,inactive,289968.67
1304,Brian Berger,Product Manager,Jackson Solutions,amysmith@example.org,+1-870-320-9819x40146,"0772 Moore Roads
Michaelshire, OH 01444",Singapore,netherlands,1976-11-20,2023-12-04,2024-01-29,ACTIVE,193102.88
1305,Sharon Wilson,Financial Analyst,Kirby Holdings,hannahclay@example.com,433.750.1626,"Unit 0494 Box 6173
DPO AE 48104", Stockholm,australia,1988-03-27,2024-11-18,2024-12-03,Active ,477136.02
1306,Teresa Davis,Sales Manager,Patrick Consulting,craig32@example.org,001-967-630-9240,"9665 Joel Causeway
Port Patrick, TN 68327",CAPE TOWN,Netherlands,2002-06-20,2023-01-23,2024-10-18, Active ,174743.14
1307,Jeffrey Wilson,Marketing Specialist,Cox Group,james91@example.net,380-600-8416x26750,"146 Smith Village
East Beckystad, VI 47785",LONDON, India ,1980-08-28,2023-06-24,28/01/2025,Suspended,334277.51
1308,Randy Harrington,HR Manager,Lowe Inc.,paul42@example.org,381-890-2320,"Unit 1988 Box 9060
DPO AP 15193",New York, Denmark,1997-05-10,2024-10-06,2024-11-23,Inactive ,325662.45
1309,Jeffrey Jones,Research Scientist,Cannon Systems,bryantmatthew@example.net,001-326-877-5046,"843 Reed Plain
Muellerburgh, AL 19137",COPENHAGEN, France ,1999-02-25,2024-02-04,2024-12-23, Inactive,"700,904.48"
1310,Michael Hayes,CTO,Scott Solutions,bmiller@example.org,(953)647-6414x4271,"5955 Susan Center
East Courtneytown, NE 94728", Paris ,United States,1984-03-06,2025-10-28,2025-11-10,active,456931.5
1311,Michelle Roberts,Marketing Manager,Torres Consulting,terricoleman@example.com,(272)494-3610,"814 Ortega Mills
East Marychester, AL 58132", Paris,UNITED ARAB EMIRATES,1970-02-09,18 Mar 2023,2024-01-10, Active ,322056.13
1312,Michelle Sanders,Marketing Manager,Vasquez PLC, LSMITH@EXAMPLE.COM ,(855)431-3417,"Unit 8095 Box 4175
DPO AA 89494", Cairo,Egypt,1957-03-04,2024-03-17,09/08/2024,SUSPENDED,580959.55
1313,Jason Bryant,Project Manager,Price Systems,wmendez@example.net,382-281-7393x396,"656 Derrick Circle
Mitchellview, VA 54082",Oslo ,Sweden,1996-08-16,2024-11-30,2025-07-18,ACTIVE,"$867,304.40"
1314,Stephen Clay,Research Scientist,Cooke Solutions,jgreen@example.com,(425)708-4501x4399,"928 Wilson Divide
Courtneyville, KS 31750",Madrid, Netherlands,"Jul 13, 1981",23 Mar 2023,09/21/2025,Suspended,484303.58
1315,Rachel Adkins,Data Scientist,Garrison Ltd.,frances20@example.org,(286)759-1819,"053 Tara Overpass
North Jessica, ND 29989", Paris,Sweden ,1995-05-29,2025-10-15,, Active,330131.66
1316,Richard Williams,Consultant,Perez LLC,andrew67@example.com,(292)719-1050x7197,"Unit 4454 Box 0691
DPO AA 32906", Oslo , Australia ,1980-08-10,2025-10-18,31 Oct 2025,suspended,130837.93
1317,Brenda Lyons,Business Analyst,Lindsey Group,pclark@example.com,915.456.7695,"632 Robinson Greens
South Katelyn, ID 89156",Toronto , Australia ,1997-11-07,2025-01-14,,Inactive,155503.02
1318,David Campbell,Project Manager,Gilbert Technologies,nguyenrichard@example.com,+1-914-813-4307x68329,"605 Brandy Mountains
East Erinburgh, VI 31662",Berlin , India,1976-08-02,2024-06-08,2025-09-04, Active,264697.44
1319,Michelle Scott,Sales Representative,Allen Group,jessica37@example.org,+1-301-531-8434,"168 Robert Circles Apt. 476
North Sean, KS 60959",PARIS, United Arab Emirates,1982-01-08,01-04-2025,2025-10-28, Active ,213916.59
1320,Gregory Thornton,IT Specialist,Blackwell Holdings,jessicacollins@example.com,856-847-3116x88592,"88943 Brandon Hills
Thomasville, MO 49459", Cairo , United Arab Emirates,1999-10-28,2025-02-04,2025-03-19,active,287540.81
1321,Maria Malone,Financial Analyst,Smith Inc.,wulaura@example.com,489-802-4462,"6087 Kathryn Mews
North Jose, ID 90881", Cape Town, United States ,1960-03-19,27 Apr 2023,2025-05-25,ACTIVE,341005.86
1322,Sharon Harrison,Research Scientist,Miller Solutions,wbartlett@example.org,001-538-604-5030,"4764 Jessica Flat
Petersville, IL 31154",Toronto, Spain,2000-12-28,2023-11-21,2025-06-27,ACTIVE,474864.57
1323,Pamela Santos,Consultant,Alvarez LLC,pamelamartin@example.com,001-581-281-5539x258,"USS Gonzalez
FPO AA 08818", Cape Town,united arab emirates,1975-08-15,2024-12-15,, Active,$311966
1324,Laura Pitts,Sales Manager,Pearson LLC,williamjones@example.net,887.660.2874x9072,"50391 Castillo Club
New William, IA 58727",Dublin,NORWAY,1985-06-30,2025-03-23,2025-10-31,Active ,460722.48
1325,James Daniels,Software Engineer,Walker Technologies,rebecca93@example.org,001-582-827-8146x95395,"20724 Garcia Springs
West Ryanburgh, IN 07314", Rome,united arab emirates,09-09-1995,11 Mar 2024,2025-07-12, Active ,342878.72
1326,John Paul,Sales Manager,Price Technologies,brownbarbara@example.com,201.541.2804x4712,"8748 Powell Forest
Stephensside, NE 92596",Oslo,India,1959-01-24,26 Oct 2023,12 Aug 2025,ACTIVE,82221.61
1327,Rachel Webb,Product Manager,Mcintosh Solutions,laurenstevens@example.com,2638951368,"1698 Newman Mall Suite 337
Robertland, MH 66980", Singapore,SAUDI ARABIA,1968-12-20,2023-05-08,2025-12-22,Active,169815.06
1328,Shawn Morgan,Accountant,,tchavez@example.com,959.629.4583x61883,"96042 Adams Avenue
West Marissa, MS 65582",SYDNEY,CANADA,1987-01-03,2025-05-16,2025-07-25,active,296303.25
1329,Thomas Carroll,Consultant,Moore LLC,lburnett@example.net,698-281-6103x76329,"3741 Samuel View
New Jessicamouth, MD 16245",Singapore ,egypt,1956-05-14,09/02/2024,2025-11-24,active,140535.26
1330,Adrienne Campbell,IT Specialist,Gutierrez Ltd.,mendezbrittney@example.org,783.693.1329x4027,"65755 Wells Pike
Lewisberg, OH 09838",Oslo, Sweden ,2003-04-13,21/04/2023,2023-07-25,Active,"$498,794.82"
1331,Rodney Taylor,COO,Jennings Solutions,wcaldwell@example.org,260-855-7384x10960,"PSC 1615, Box 3176
APO AA 03233",Sydney, Singapore,1995-01-18,13/09/2025,13 Nov 2025, Active ,956968.34
1332,Tara Suarez,Business Analyst,Martin Solutions,heather69@example.com,001-991-781-4336x975,"6068 Joseph Falls Suite 053
Port Alicia, GA 83030",mumbai,BRAZIL,1970-10-30,2023-01-21,2024-03-03,ACTIVE,769220.77
1333,Laura Massey,Consultant,Bush Holdings,ychapman@example.net,6813875880,"63487 Cook Dam
Martinezshire, FM 32106", Paris , Saudi Arabia,1998-02-02,2023-01-30,05 Dec 2023,inactive,282261.72
1334,Frank Knight,Data Scientist,Salazar Solutions,ericnewton@example.net,509.644.3121,"Unit 5579 Box 9900
DPO AA 24819", Dubai ,France,31-05-1972,22/06/2024,2025-12-08,Active,930528.79
1335,Sarah Wood,Sales Manager,Hughes Consulting,panderson@example.org,(336)557-8371x5104,"6795 Julia Stravenue Apt. 496
Robinsonland, OR 55770", Amsterdam ,singapore,1978-09-26,2023-07-19,2023-08-26,Inactive ,363693.67
1336,Russell Sanchez,Product Manager,,haguilar@example.org,6946540289,"9769 Blanchard Freeway
Hughesview, WI 72053",Amsterdam,NETHERLANDS,1981-02-24,2025-02-12,2025-06-03,SUSPENDED,"258,859.27"
1337,Andrea Moore,Data Scientist,Randall Inc.,amorrison@example.net,001-678-263-9141x83590,"7427 Shawn Lake Suite 452
Castroland, AR 79349", Stockholm, Sweden,1971-12-29,2025-01-28,"Aug 03, 2025", Active ,213334.82
1338,Patricia Peterson,IT Specialist,Stevens Technologies,andrearamirez@example.org,451.293.9146x037,"991 Anita Rue Suite 877
Smithfort, MI 04354", Copenhagen,denmark,1960-10-31,2025-07-22,2025-11-05, Inactive ,265208.4
1339,Eric Wolfe,Consultant,Johnston Holdings,maryburke@example.org,467-897-4631x77186,"861 Winters Underpass Apt. 863
East Alexborough, FL 98047", Singapore ,denmark,1994-10-18,2023-08-21,2024-02-18,Active ,249765.12
1340,Earl Miller,HR Manager,Anderson Systems,nturner@example.com,(565)649-7705x3644,"Unit 5412 Box 1762
DPO AE 71394",SINGAPORE,SWEDEN,"Aug 01, 1987",2025-06-11,09/17/2025, Inactive,369272.95
1341,Omar Blankenship,Software Engineer,Abbott LLC,michellegilbert@example.com,728.800.9205x36504,"001 Nancy Field Apt. 524
West Patriciaville, MD 84028",toronto, United States ,1977-12-23,2023-06-29,2025-10-02,Active ,366737.56
1342,Joseph Barton,Consultant,Palmer Technologies,heather27@example.com,661.427.7933x33569,"5766 Robert Views Apt. 950
Campbelltown, IL 10700",Cairo , India ,1981-10-27,2023-07-24,"May 03, 2025", Inactive,328447.48
1343,Jeremy Harrison,Consultant,Brown Solutions,qbarron@example.org,+1-265-523-4655x4612,"672 Green Spring Apt. 198
Lake Valerie, MH 79355", Cape Town,Ireland,1961-03-27,2024-03-09,24-10-2024, Active ,"USD 445,012.09"
1344,Stephen Santiago,IT Specialist,Evans LLC,margarethendrix@example.com,+1-642-956-2860x7813,"40749 Wesley Street
Andrewside, FM 18661",Dublin,UNITED STATES,1988-06-13,2024-12-19,2025-08-14,Suspended ,754229.81
1345,Scott Schmidt,Accountant,Williams Systems,emily54@example.com,001-751-920-6906x119,"53031 Nichols Lane Suite 394
Patriciaberg, OH 02653",STOCKHOLM, Singapore,1989-05-03,2024-08-03,2025-05-05,INACTIVE,637103.81
1346,Joshua Chambers,Data Scientist,King Solutions,brownveronica@example.net,001-231-295-0787x30539,"329 Nichole Divide Apt. 555
Sheilafurt, GU 19856",PARIS,Denmark,1999-02-22,2023-03-08,"Apr 09, 2023",Inactive ,115910.25
1347,Jade Le,Marketing Manager,Turner Consulting,ywatson@example.com,001-778-333-9399x4310,"Unit 8857 Box 8782
DPO AP 02483",Mumbai ,Singapore ,21/11/1988,2024-10-12,"Apr 02, 2025", Active,54844.39
1348,Tanner Holland,Marketing Specialist,Knight PLC,gwhite@example.org,+1-678-830-1898x659,"4562 Shelton Lane
Smithborough, PW 21019", Singapore ,FRANCE,1977-07-21,"Mar 16, 2025",2025-04-12, Suspended,630345.86
1349,Mary Jackson,CTO,Crosby Ltd.,ckelly@example.com,2986020752,"4390 Petersen Place
Timothyfort, ID 80963", Sydney,Singapore,1963-11-05,2025-04-05,2025-09-15,Active ,125892.66
1350,William Crawford,Marketing Specialist,Hernandez Ltd.,makayla40@example.net,531.897.1890x1120,"169 Reilly Meadows
Lake Kimberlyfurt, MT 87308",dublin,Italy ,1976-03-21,2025-10-29,2025-11-06,Inactive,280033.42
1351,Jose Paul,Business Analyst,Webb Holdings,burnsashley@example.com,(375)565-2083,"61832 Mark Port
North Maryfort, LA 09605",New York ,Singapore,1995-03-09,2024-02-22,2024-05-28,ACTIVE,144483.54
1352,Aaron Duarte,Marketing Specialist,Reyes Ltd.,rdawson@example.org,8869042831,"6447 Benjamin Causeway
Brownmouth, SD 31551", Dublin,United States ,1979-09-15,2023-02-26,2023-08-07,INACTIVE,92838.22
1353,Jeremy Moon,Financial Analyst,Chavez Holdings,charlesmartinez@example.org,2073290847,"56476 Ryan Land Suite 579
East Lindabury, MO 82870",Stockholm,Netherlands,1978-03-22,2024-01-18,2024-09-20,ACTIVE,478793.13
1354,Mario Sparks,Accountant,Chandler Solutions,kayla91@example.org,001-899-793-7848,"045 James Wells
North Joseph, GU 71878",Toronto, France ,1964-02-26,2024-06-17,2024-08-09,ACTIVE,557606.4
1355,Martin Perry,Sales Representative,Cobb LLC,smitheric@example.com,(454)775-3964x163,"30358 Christopher Unions Apt. 633
New Katieton, WY 98632", Berlin ,GERMANY,2000-08-10,2023-08-16,2024-11-29, Active,"218,915.86"
1356,Christopher Gibson,CEO,Tran Ltd.,nicholsheather@example.net,(911)425-8044x30657,"1681 Annette Court
Kiddchester, IN 48663",copenhagen,Netherlands,12/06/1961,2023-07-10,"Sep 28, 2023",active,53437.63
1357,Karen Garner,CEO,Cook Inc.,pwebb@example.com,810-670-6868,"47359 Patterson Port Suite 374
West Gerald, NH 58730",Toronto ,netherlands,2000-12-20,2025-04-27,, Inactive,223603.32
1358,John Gibbs,Marketing Manager,Ryan Holdings,zlove@example.org,+1-295-716-6032x37014,"715 Christine Light
East Jeffrey, SD 40734", Stockholm ,United States,1979-07-10,12-07-2025,2025-08-23, Suspended ,431172.19
1359,Lisa Weeks,Operations Manager,Henry Consulting,jennifer61@example.net,859-453-3841,"PSC 9062, Box 8815
APO AP 91673",Copenhagen,Saudi Arabia ,10/05/1991,2023-03-06,02/11/2023, Suspended,116396.98
1360,Rachel Wilson,Accountant,Sanders Inc.,anthonyconrad@example.net,5518834349,"087 Gilbert Throughway Apt. 472
Rachelview, CT 92753",Berlin ,Netherlands,1976-06-02,2023-11-21,09-05-2025,active,372633.99
1361,Dennis Murphy,Sales Manager,Hughes Systems,owentravis@example.com,509.464.7429,"487 Cassandra Route
New Melinda, CT 55633", Copenhagen,Germany,1988-07-21,11/14/2025,24 Nov 2025,Inactive ,324254.22
1362,Amy Perez,Project Manager,Castro Ltd.,hawkinsmichael@example.net,(762)377-3312,"6340 Salinas Road Suite 447
Petersonburgh, PR 17416",Rome,ITALY,1970-06-28,2024-03-26,2024-06-20, Active ,491641.0
1363,Amy Sanders,CEO,Kirk Holdings,vblack@example.org,(792)617-5171x35284,"500 Shaffer Mill
Feliciahaven, AZ 64031",Singapore , Egypt,1976-01-04,25-08-2024,2025-04-22,suspended,"$356,363.39"
1364,Robert Smith,Accountant,Edwards Group,hholmes@example.org,+1-531-527-6078,"224 Martinez Views Apt. 603
Lindsayport, CT 64359",dublin,GERMANY,1976-05-25,2023-12-21,2024-07-11, Active ,"$165,852.11"
1365,Kevin Campbell,CEO,Gallegos Group, RICHARD41@EXAMPLE.ORG ,+1-591-701-4739x1298,"012 Wells Dale Suite 715
Hollandmouth, ID 79350", Singapore,United Arab Emirates,1955-11-05,06/12/2023,, Active,757364.6
1366,Kyle Hill,Research Scientist,Garza Holdings,fcampbell@example.net,808-603-0892x290,"8402 Steven Glen Suite 265
Burchhaven, AL 22599",SINGAPORE,Netherlands ,1967-04-15,2023-08-09,2025-04-22,ACTIVE,293322.89
1367,Joshua Chambers,Data Analyst,Johns LLC,robert60@example.org,+1-205-298-0188,"53782 Grimes Street
Sotoberg, AR 99559", Cairo ,Italy ,2004-07-22,2025-07-09,2025-08-21, Active,321543.08
1368,Wanda Daniels,Data Scientist,Smith Systems, BROWNMICHELE@EXAMPLE.ORG ,001-369-722-3976x62154,"807 Mary Springs
South Jessica, RI 87421",Berlin ,AUSTRALIA,1963-10-16,12/22/2024,2025-07-14,Inactive,170537.83
1369,Kenneth Hill,Business Analyst,Underwood Ltd.,melinda28@example.com,958.634.9263,"109 Kelsey Summit Apt. 355
Stanleyberg, MH 68063", Amsterdam,Denmark,14 Jun 1987,2025-01-02,2025-05-08, Active ,240314.18
1370,Steven Hart,Data Scientist,Baker LLC,deborahcabrera@example.org,(319)605-5875x30296,"941 Mcdonald Islands
Lake Bobby, NH 78593",Oslo ,netherlands,1993-11-18,2023-01-20,03-11-2024,Active ,176422.70
1371,Zachary Duran,HR Manager,Romero PLC,hillmelissa@example.net,718-691-7284,"9400 Robert Plaza Suite 580
Douglastown, MP 07815", São Paulo ,netherlands,1982-12-10,2023-05-16,14 Jun 2024,Active,290377.7
1372,Joseph Sanchez,IT Specialist,Stanley Group,stephen01@example.net,243.657.5292x5556,"15812 Omar Drives
Janeport, RI 85110", Singapore , Norway ,2003-09-15,2023-06-03,"Jan 11, 2025", Inactive ,1086200.01
1373,Jennifer Miller,Data Analyst,Mitchell Inc.,agregory@example.org,(719)906-7244x609,"8774 Hughes Center
West Scott, TN 70833",Rome,Singapore ,1985-03-08,2025-10-08,2025-12-11, Active,125450.83
1374,Jacob Bishop,Research Scientist,Duffy Consulting,trevinoemily@example.org,001-463-447-4180x420,"757 Jason Trail Suite 828
Graymouth, MN 95877",MADRID, India,1973-02-16,2024-10-31,2025-08-30,Active ,105927.17
1375,Anthony Kane,HR Manager,Taylor Consulting,ygrant@example.net,(906)364-8782x648,"25546 Peterson Gateway
West Sean, NY 46261",Paris ,ireland,1962-04-20,2023-01-10,2025-08-13,ACTIVE,917877.51
1376,Sheila Walker,Data Scientist,Baker Systems,keith04@example.org,001-745-305-6337x069,"613 Foley Lakes
Markview, GA 23853",Toronto,Saudi Arabia ,1983-10-17,2023-03-22,2024-03-02,Active,283076.77
1377,Loretta Bender,Product Manager,Crosby Group,johngalvan@example.org,919-697-7118x0167,"USNS Gray
FPO AA 72001", Dublin ,canada,1986-03-10,2024-07-16,2025-06-06,active,205181.26
1378,Chad Powell,HR Manager,,cassandra71@example.com,,"861 Welch Course
Trujillofurt, ME 95813",Dubai ,SAUDI ARABIA,1971-02-16,2023-04-07,2024-05-14, Inactive ,"678,699.18 USD"
1379,Erin Johnson,Software Engineer,Craig LLC,jaime96@example.net,721-979-0053x12605,"845 Medina Mills
Berrystad, OK 12831", New York,Spain,1987-01-02,2025-02-04,2025-12-18,Active ,214500.88
1380,Erica Graham,IT Specialist,Perry LLC,pereztyler@example.org,731.483.5941x234,"802 Bailey Villages Suite 116
Port Holly, KY 27719",madrid, Australia ,1971-12-10,2024-10-23,2025-10-11,ACTIVE,1176679.21
1381,Amanda Richards,Accountant,Lozano Holdings,candice86@example.org,(470)323-1740,"76344 Jared Springs Suite 026
East Jenny, MO 36903", London,germany,"Mar 30, 1959",2023-01-11,,ACTIVE,526785.18
1382,Jeffrey Adkins,Sales Representative,,brittanykelley@example.com,7253215143,"685 Jose Summit
Amandaburgh, MS 07223",DUBLIN,Italy ,1986-09-01,2024-11-05,10/24/2025,INACTIVE,232922.72
1383,Jamie Zimmerman,Project Manager,Potter Consulting,matthewrios@example.org,(340)555-3061,"5892 Cox Roads
East Joseph, NY 64964",oslo,FRANCE,1957-05-18,2025-08-01,2025-09-01,INACTIVE,1483798.26
1384,John Mata,Software Engineer,Brooks Solutions,jefferydiaz@example.com,(938)659-8182x8439,"800 Moran Overpass Apt. 380
Hansonberg, MO 83032",Cairo,Egypt ,27 Aug 1974,2025-07-04,2025-12-23, Active,214485.96
1385,James Harrison,CEO,Lane Technologies,alejandro47@example.com,7172505665,"697 Frank Extension Suite 204
North Bryan, IA 90966",MADRID,canada,1958-10-06,2024-07-28,"Jun 23, 2025", Active ,550987.15
1386,Debra Williams,Financial Analyst,Garcia LLC,serranomelissa@example.com,436-235-9114,"Unit 2861 Box 2232
DPO AP 54392",Amsterdam , Canada,1988-11-29,2024-12-23,05-10-2025, Active,404135.22
1387,Stephen Martinez,Consultant,Hendricks PLC,adamsjennifer@example.org,+1-445-542-2492x2430,"01327 Amy Spring
West Eileen, MA 08545",DUBLIN, Netherlands ,1987-01-08,27/01/2023,2024-04-14,Active,815224.57
1388,Lindsey Henry,Operations Manager,Huff Consulting,kleinjesus@example.org,001-929-856-1762x94846,"9536 Rebecca Alley Apt. 070
South Johnbury, MS 07677", Stockholm,united arab emirates,1961-12-09,2025-12-16,2025-12-25,inactive,977797.47
1389,April Lopez,Product Manager,Fry LLC,griffithmatthew@example.com,001-926-917-3629x2459,"243 Caleb Meadows
New Ernest, HI 21553",Dublin,United Arab Emirates ,2001-12-27,2023-09-24,2024-05-06,Inactive ,"USD 335,173.27"
1390,Mike Chang,Accountant,Dickerson Solutions,alexahartman@example.org,,"Unit 4124 Box 5229
DPO AE 33483", Singapore ,australia,1995-05-13,2024-01-20,03/31/2024,Inactive ,193417.72
